players,endpoint,latency
0,GAME_LIST,347
0,JOIN,207
0,STATE_GET,177
0,PLAY,221
0,PLAY,213
0,PLAY,177
0,PLAY,175
0,PLAY,177
0,PUSH_MESSAGE,1569500472798
0,PUSH_MESSAGE,1569500472801
0,PUSH_MESSAGE,1569500472802
0,PUSH_MESSAGE,1569500472803
0,PUSH_MESSAGE,1569500472809
0,PLAY,202
0,PUSH_MESSAGE,1569500472896
0,PLAY,204
0,PUSH_MESSAGE,1569500473084
0,PLAY,203
0,PUSH_MESSAGE,1569500473324
0,PLAY,199
0,PUSH_MESSAGE,1569500473531
0,PLAY,198
0,PUSH_MESSAGE,1569500473658
0,PUSH_MESSAGE,1569500473686
0,PLAY,202
0,PUSH_MESSAGE,1569500473928
0,PLAY,173
0,PLAY,184
0,PUSH_MESSAGE,1569500474240
0,PLAY,184
0,PUSH_MESSAGE,1569500474426
0,PLAY,175
0,PUSH_MESSAGE,1569500474596
0,PLAY,200
0,PUSH_MESSAGE,1569500474850
0,PLAY,182
0,PUSH_MESSAGE,1569500475001
0,PLAY,183
0,PUSH_MESSAGE,1569500475183
0,PLAY,182
0,PUSH_MESSAGE,1569500475355
0,PLAY,188
0,PUSH_MESSAGE,1569500475537
0,PUSH_MESSAGE,1569500475692
0,PLAY,197
0,PUSH_MESSAGE,1569500475734
0,PLAY,182
0,PUSH_MESSAGE,1569500475898
0,PUSH_MESSAGE,1569500475951
0,PLAY,182
0,PUSH_MESSAGE,1569500476158
0,PLAY,187
0,PUSH_MESSAGE,1569500476289
0,PLAY,183
0,PUSH_MESSAGE,1569500476474
0,PLAY,198
0,PUSH_MESSAGE,1569500476721
0,PUSH_MESSAGE,1569500476771
0,PLAY,201
0,PUSH_MESSAGE,1569500476912
0,PLAY,183
0,PUSH_MESSAGE,1569500477059
0,PLAY,182
0,PUSH_MESSAGE,1569500477289
0,PLAY,245
0,PUSH_MESSAGE,1569500477497
0,PLAY,186
0,PUSH_MESSAGE,1569500477815
0,PLAY,205
0,PUSH_MESSAGE,1569500477886
0,PUSH_MESSAGE,1569500477887
0,PLAY,209
0,PUSH_MESSAGE,1569500478082
0,PUSH_MESSAGE,1569500478083
0,PLAY,188
0,PUSH_MESSAGE,1569500478326
0,PLAY,186
0,PUSH_MESSAGE,1569500478458
0,PLAY,189
0,PUSH_MESSAGE,1569500478646
0,PLAY,192
0,PUSH_MESSAGE,1569500478913
0,PLAY,201
0,PUSH_MESSAGE,1569500479034
0,PUSH_MESSAGE,1569500479046
0,PLAY,204
0,PUSH_MESSAGE,1569500479246
0,PUSH_MESSAGE,1569500479299
0,PLAY,191
0,PUSH_MESSAGE,1569500479430
0,PLAY,187
0,PUSH_MESSAGE,1569500479654
0,PLAY,187
0,PLAY,186
0,PUSH_MESSAGE,1569500480021
0,PUSH_MESSAGE,1569500480024
0,PLAY,184
0,PLAY,199
0,PUSH_MESSAGE,1569500480411
0,PUSH_MESSAGE,1569500480412
0,PUSH_MESSAGE,1569500480426
0,PLAY,174
0,PLAY,181
0,PLAY,179
0,PUSH_MESSAGE,1569500481046
0,PUSH_MESSAGE,1569500481047
0,PUSH_MESSAGE,1569500481048
0,PLAY,212
0,PUSH_MESSAGE,1569500481176
0,PLAY,185
0,PUSH_MESSAGE,1569500481338
0,PUSH_MESSAGE,1569500481411
0,PLAY,186
0,PUSH_MESSAGE,1569500481504
0,PUSH_MESSAGE,1569500481600
0,PLAY,182
0,PUSH_MESSAGE,1569500481688
0,PLAY,182
0,PUSH_MESSAGE,1569500481895
0,PLAY,183
0,PUSH_MESSAGE,1569500482164
0,PLAY,185
0,PUSH_MESSAGE,1569500482365
0,PLAY,197
0,PLAY,195
0,PUSH_MESSAGE,1569500482619
0,PUSH_MESSAGE,1569500482627
0,PUSH_MESSAGE,1569500482674
0,PLAY,199
0,PUSH_MESSAGE,1569500482857
0,PLAY,183
0,PUSH_MESSAGE,1569500483049
0,PLAY,181
0,PUSH_MESSAGE,1569500483217
0,PLAY,182
0,PUSH_MESSAGE,1569500483390
0,PUSH_MESSAGE,1569500483436
0,PLAY,184
0,PUSH_MESSAGE,1569500483560
0,PUSH_MESSAGE,1569500483670
0,PLAY,180
0,PUSH_MESSAGE,1569500483745
0,PLAY,184
0,PUSH_MESSAGE,1569500483919
0,PLAY,181
0,PUSH_MESSAGE,1569500484113
0,PLAY,181
0,PUSH_MESSAGE,1569500484289
0,PLAY,180
0,PUSH_MESSAGE,1569500484472
0,PLAY,183
0,PUSH_MESSAGE,1569500484650
0,PLAY,196
0,PUSH_MESSAGE,1569500484889
0,PUSH_MESSAGE,1569500484927
0,PLAY,200
0,PUSH_MESSAGE,1569500485082
0,PLAY,184
0,PUSH_MESSAGE,1569500485242
0,PLAY,183
0,PUSH_MESSAGE,1569500485415
0,PLAY,181
0,PUSH_MESSAGE,1569500485601
0,PLAY,321
0,PUSH_MESSAGE,1569500485778
0,PLAY,188
0,PUSH_MESSAGE,1569500486103
0,PLAY,184
0,PUSH_MESSAGE,1569500486287
0,PUSH_MESSAGE,1569500486331
0,PLAY,198
0,PUSH_MESSAGE,1569500486497
0,PUSH_MESSAGE,1569500486514
0,PLAY,181
0,PUSH_MESSAGE,1569500486672
0,PLAY,183
0,PUSH_MESSAGE,1569500486858
0,PLAY,210
0,PUSH_MESSAGE,1569500487036
0,PLAY,179
0,PUSH_MESSAGE,1569500487255
0,PLAY,183
0,PUSH_MESSAGE,1569500487437
0,PLAY,184
0,PUSH_MESSAGE,1569500487608
0,PLAY,198
0,PUSH_MESSAGE,1569500487854
