players,endpoint,latency
0,GAME_LIST,800
0,JOIN,206
0,STATE_GET,178
0,PLAY,209
0,PLAY,212
0,PLAY,178
0,PLAY,173
0,PLAY,208
0,PLAY,173
0,PLAY,176
0,PLAY,172
0,PUSH_MESSAGE,1569500473334
0,PUSH_MESSAGE,1569500473335
0,PUSH_MESSAGE,1569500473337
0,PUSH_MESSAGE,1569500473338
0,PUSH_MESSAGE,1569500473340
0,PUSH_MESSAGE,1569500473341
0,PUSH_MESSAGE,1569500473342
0,PUSH_MESSAGE,1569500473351
0,PLAY,183
0,PUSH_MESSAGE,1569500473492
0,PLAY,201
0,PUSH_MESSAGE,1569500473598
0,PUSH_MESSAGE,1569500473665
0,PLAY,174
0,PUSH_MESSAGE,1569500473919
0,PLAY,172
0,PLAY,183
0,PUSH_MESSAGE,1569500474145
0,PLAY,182
0,PUSH_MESSAGE,1569500474348
0,PLAY,195
0,PUSH_MESSAGE,1569500474522
0,PLAY,173
0,PUSH_MESSAGE,1569500474823
0,PLAY,185
0,PUSH_MESSAGE,1569500474937
0,PLAY,185
0,PUSH_MESSAGE,1569500475067
0,PLAY,182
0,PUSH_MESSAGE,1569500475266
0,PLAY,184
0,PUSH_MESSAGE,1569500475432
0,PLAY,203
0,PUSH_MESSAGE,1569500475617
0,PUSH_MESSAGE,1569500475787
0,PLAY,204
0,PUSH_MESSAGE,1569500475896
0,PLAY,186
0,PUSH_MESSAGE,1569500476109
0,PLAY,185
0,PUSH_MESSAGE,1569500476235
0,PLAY,184
0,PUSH_MESSAGE,1569500476422
0,PLAY,182
0,PUSH_MESSAGE,1569500476608
0,PUSH_MESSAGE,1569500476673
0,PLAY,196
0,PUSH_MESSAGE,1569500476766
0,PUSH_MESSAGE,1569500476877
0,PLAY,187
0,PUSH_MESSAGE,1569500476989
0,PLAY,187
0,PUSH_MESSAGE,1569500477150
0,PLAY,331
0,PUSH_MESSAGE,1569500477349
0,PLAY,187
0,PUSH_MESSAGE,1569500477674
0,PLAY,207
0,PUSH_MESSAGE,1569500477857
0,PUSH_MESSAGE,1569500477857
0,PLAY,207
0,PUSH_MESSAGE,1569500478061
0,PUSH_MESSAGE,1569500478063
0,PLAY,185
0,PUSH_MESSAGE,1569500478272
0,PLAY,192
0,PUSH_MESSAGE,1569500478518
0,PLAY,187
0,PUSH_MESSAGE,1569500478736
0,PLAY,186
0,PUSH_MESSAGE,1569500478836
0,PLAY,209
0,PUSH_MESSAGE,1569500479018
0,PUSH_MESSAGE,1569500479023
0,PLAY,203
0,PUSH_MESSAGE,1569500479227
0,PUSH_MESSAGE,1569500479247
0,PLAY,199
0,PUSH_MESSAGE,1569500479501
0,PLAY,183
0,PUSH_MESSAGE,1569500479715
0,PLAY,185
0,PUSH_MESSAGE,1569500479887
0,PLAY,185
0,PUSH_MESSAGE,1569500480058
0,PLAY,206
0,PUSH_MESSAGE,1569500480197
0,PUSH_MESSAGE,1569500480359
0,PLAY,199
0,PUSH_MESSAGE,1569500480391
0,PLAY,186
0,PUSH_MESSAGE,1569500480602
0,PLAY,181
0,PUSH_MESSAGE,1569500480781
0,PLAY,181
0,PUSH_MESSAGE,1569500481001
0,PLAY,181
0,PUSH_MESSAGE,1569500481190
0,PLAY,199
0,PUSH_MESSAGE,1569500481325
0,PLAY,202
0,PUSH_MESSAGE,1569500481519
0,PLAY,185
0,PUSH_MESSAGE,1569500481723
0,PLAY,186
0,PUSH_MESSAGE,1569500481913
0,PLAY,186
0,PUSH_MESSAGE,1569500482105
0,PLAY,185
0,PUSH_MESSAGE,1569500482287
0,PUSH_MESSAGE,1569500482432
0,PLAY,200
0,PUSH_MESSAGE,1569500482468
0,PLAY,186
0,PUSH_MESSAGE,1569500482650
0,PUSH_MESSAGE,1569500482680
0,PLAY,183
0,PUSH_MESSAGE,1569500482835
0,PUSH_MESSAGE,1569500482871
0,PLAY,181
0,PUSH_MESSAGE,1569500483066
0,PLAY,182
0,PUSH_MESSAGE,1569500483252
0,PLAY,198
0,PUSH_MESSAGE,1569500483400
0,PLAY,200
0,PUSH_MESSAGE,1569500483598
0,PLAY,183
0,PUSH_MESSAGE,1569500483801
0,PLAY,182
0,PUSH_MESSAGE,1569500483984
0,PLAY,182
0,PUSH_MESSAGE,1569500484165
0,PLAY,188
0,PUSH_MESSAGE,1569500484348
0,PLAY,181
0,PUSH_MESSAGE,1569500484535
0,PLAY,184
0,PUSH_MESSAGE,1569500484716
0,PUSH_MESSAGE,1569500484845
0,PLAY,201
0,PUSH_MESSAGE,1569500484900
0,PUSH_MESSAGE,1569500485027
0,PLAY,182
0,PUSH_MESSAGE,1569500485103
0,PLAY,181
0,PUSH_MESSAGE,1569500485304
0,PLAY,188
0,PUSH_MESSAGE,1569500485468
0,PLAY,184
0,PUSH_MESSAGE,1569500485655
0,PLAY,277
0,PUSH_MESSAGE,1569500485898
0,PLAY,186
0,PUSH_MESSAGE,1569500486160
0,PLAY,199
0,PUSH_MESSAGE,1569500486299
0,PUSH_MESSAGE,1569500486470
0,PLAY,201
0,PUSH_MESSAGE,1569500486498
0,PLAY,181
0,PUSH_MESSAGE,1569500486735
0,PLAY,181
0,PUSH_MESSAGE,1569500486908
0,PLAY,196
0,PUSH_MESSAGE,1569500487111
0,PLAY,182
0,PUSH_MESSAGE,1569500487313
0,PLAY,180
0,PUSH_MESSAGE,1569500487465
0,PLAY,181
0,PUSH_MESSAGE,1569500487667
0,PLAY,173
0,PUSH_MESSAGE,1569500487821
0,PLAY,207
