players,endpoint,latency
0,GAME_LIST,765
0,JOIN,208
0,STATE_GET,193
0,PLAY,201
0,PLAY,174
0,PLAY,171
0,PLAY,175
0,PLAY,175
0,PLAY,174
0,PLAY,173
0,PUSH_MESSAGE,1569500633729
0,PUSH_MESSAGE,1569500633732
0,PUSH_MESSAGE,1569500633733
0,PLAY,173
0,PUSH_MESSAGE,1569500633916
0,PLAY,203
0,PUSH_MESSAGE,1569500634004
0,PUSH_MESSAGE,1569500634024
0,PLAY,171
0,PLAY,182
0,PUSH_MESSAGE,1569500634362
0,PLAY,181
0,PUSH_MESSAGE,1569500634555
0,PLAY,202
0,PUSH_MESSAGE,1569500634738
0,PUSH_MESSAGE,1569500634755
0,PLAY,204
0,PUSH_MESSAGE,1569500634977
0,PLAY,181
0,PUSH_MESSAGE,1569500635158
0,PLAY,183
0,PUSH_MESSAGE,1569500635358
0,PLAY,200
0,PUSH_MESSAGE,1569500635496
0,PUSH_MESSAGE,1569500635508
0,PLAY,175
0,PUSH_MESSAGE,1569500635782
0,PLAY,181
0,PUSH_MESSAGE,1569500635871
0,PLAY,181
0,PUSH_MESSAGE,1569500636049
0,PLAY,197
0,PUSH_MESSAGE,1569500636269
0,PUSH_MESSAGE,1569500636326
0,PLAY,198
0,PUSH_MESSAGE,1569500636523
0,PLAY,186
0,PUSH_MESSAGE,1569500636693
0,PLAY,185
0,PUSH_MESSAGE,1569500636875
0,PLAY,204
0,PUSH_MESSAGE,1569500637021
0,PUSH_MESSAGE,1569500637042
0,PLAY,204
0,PUSH_MESSAGE,1569500637202
0,PUSH_MESSAGE,1569500637228
0,PLAY,338
0,PUSH_MESSAGE,1569500637407
0,PLAY,183
0,PUSH_MESSAGE,1569500637749
0,PLAY,204
0,PUSH_MESSAGE,1569500637935
0,PUSH_MESSAGE,1569500637953
0,PLAY,203
0,PUSH_MESSAGE,1569500638209
0,PLAY,180
0,PUSH_MESSAGE,1569500638406
0,PLAY,182
0,PUSH_MESSAGE,1569500638560
0,PLAY,179
0,PUSH_MESSAGE,1569500638745
0,PLAY,179
0,PUSH_MESSAGE,1569500638880
0,PLAY,195
0,PUSH_MESSAGE,1569500639070
0,PUSH_MESSAGE,1569500639083
0,PLAY,170
0,PLAY,179
0,PUSH_MESSAGE,1569500639474
0,PLAY,182
0,PUSH_MESSAGE,1569500639617
0,PLAY,188
0,PUSH_MESSAGE,1569500639841
0,PLAY,185
0,PUSH_MESSAGE,1569500640034
0,PLAY,206
0,PUSH_MESSAGE,1569500640165
0,PUSH_MESSAGE,1569500640181
0,PLAY,208
0,PUSH_MESSAGE,1569500640374
0,PUSH_MESSAGE,1569500640390
0,PLAY,185
0,PUSH_MESSAGE,1569500640579
0,PLAY,185
0,PUSH_MESSAGE,1569500640761
0,PLAY,186
0,PUSH_MESSAGE,1569500640944
0,PLAY,187
0,PUSH_MESSAGE,1569500641129
0,PLAY,217
0,PUSH_MESSAGE,1569500641322
0,PUSH_MESSAGE,1569500641341
0,PLAY,202
0,PUSH_MESSAGE,1569500641536
0,PUSH_MESSAGE,1569500641553
0,PLAY,183
0,PUSH_MESSAGE,1569500641761
0,PLAY,188
0,PUSH_MESSAGE,1569500641980
0,PLAY,183
0,PUSH_MESSAGE,1569500642108
0,PLAY,185
0,PUSH_MESSAGE,1569500642291
0,PLAY,205
0,PUSH_MESSAGE,1569500642482
0,PUSH_MESSAGE,1569500642495
0,PLAY,173
0,PLAY,186
0,PUSH_MESSAGE,1569500642966
0,PLAY,276
0,PUSH_MESSAGE,1569500643044
0,PLAY,193
0,PUSH_MESSAGE,1569500643313
0,PLAY,184
0,PUSH_MESSAGE,1569500643513
0,PLAY,205
0,PUSH_MESSAGE,1569500643696
0,PUSH_MESSAGE,1569500643716
0,PLAY,174
0,PLAY,187
0,PUSH_MESSAGE,1569500644133
0,PLAY,184
0,PUSH_MESSAGE,1569500644263
0,PLAY,190
0,PUSH_MESSAGE,1569500644528
0,PLAY,189
0,PUSH_MESSAGE,1569500644736
0,PLAY,189
0,PUSH_MESSAGE,1569500644892
0,PLAY,186
0,PUSH_MESSAGE,1569500645020
0,PLAY,207
0,PUSH_MESSAGE,1569500645210
0,PUSH_MESSAGE,1569500645235
0,PLAY,402
