players,endpoint,latency
0,GAME_LIST,829
0,JOIN,197
0,STATE_GET,180
0,PLAY,200
0,PLAY,205
0,PLAY,174
0,PLAY,173
0,PLAY,175
0,PUSH_MESSAGE,1569500824668
0,PUSH_MESSAGE,1569500824670
0,PUSH_MESSAGE,1569500824671
0,PUSH_MESSAGE,1569500824673
0,PUSH_MESSAGE,1569500824674
0,PLAY,174
0,PUSH_MESSAGE,1569500824689
0,PLAY,199
0,PUSH_MESSAGE,1569500824885
0,PUSH_MESSAGE,1569500824983
0,PLAY,199
0,PUSH_MESSAGE,1569500825083
0,PLAY,171
0,PLAY,180
0,PUSH_MESSAGE,1569500825471
0,PLAY,181
0,PUSH_MESSAGE,1569500825645
0,PUSH_MESSAGE,1569500825733
0,PLAY,172
0,PUSH_MESSAGE,1569500825797
0,PLAY,345
0,PUSH_MESSAGE,1569500825996
0,PUSH_MESSAGE,1569500825997
0,PLAY,185
0,PUSH_MESSAGE,1569500826332
0,PLAY,191
0,PUSH_MESSAGE,1569500826520
0,PLAY,214
0,PUSH_MESSAGE,1569500826710
0,PUSH_MESSAGE,1569500826711
0,PUSH_MESSAGE,1569500826713
0,PLAY,209
0,PUSH_MESSAGE,1569500826919
0,PUSH_MESSAGE,1569500826925
0,PUSH_MESSAGE,1569500826927
0,PLAY,190
0,PUSH_MESSAGE,1569500827138
0,PLAY,187
0,PUSH_MESSAGE,1569500827322
0,PLAY,209
0,PUSH_MESSAGE,1569500827512
0,PUSH_MESSAGE,1569500827514
0,PUSH_MESSAGE,1569500827532
0,PLAY,179
0,PLAY,195
0,PUSH_MESSAGE,1569500827925
0,PLAY,190
0,PUSH_MESSAGE,1569500828096
0,PLAY,188
0,PLAY,191
0,PLAY,193
0,PLAY,192
0,PLAY,187
0,PUSH_MESSAGE,1569500829051
0,PLAY,189
0,PUSH_MESSAGE,1569500829237
0,PLAY,211
0,PUSH_MESSAGE,1569500829428
0,PUSH_MESSAGE,1569500829429
0,PUSH_MESSAGE,1569500829431
0,PLAY,203
0,PUSH_MESSAGE,1569500829639
0,PUSH_MESSAGE,1569500829646
0,PUSH_MESSAGE,1569500829646
0,PLAY,197
0,PUSH_MESSAGE,1569500829862
0,PLAY,191
0,PUSH_MESSAGE,1569500830051
0,PLAY,375
0,PUSH_MESSAGE,1569500830249
0,PLAY,190
0,PUSH_MESSAGE,1569500830624
0,PLAY,206
0,PUSH_MESSAGE,1569500830790
0,PUSH_MESSAGE,1569500830801
0,PUSH_MESSAGE,1569500830801
0,PLAY,206
0,PUSH_MESSAGE,1569500830999
0,PUSH_MESSAGE,1569500831007
0,PUSH_MESSAGE,1569500831020
0,PLAY,194
0,PUSH_MESSAGE,1569500831226
0,PLAY,187
0,PUSH_MESSAGE,1569500831427
0,PLAY,182
0,PUSH_MESSAGE,1569500831595
0,PLAY,188
0,PUSH_MESSAGE,1569500831795
0,PLAY,206
0,PUSH_MESSAGE,1569500831957
0,PUSH_MESSAGE,1569500831961
0,PUSH_MESSAGE,1569500831966
0,PLAY,173
0,PLAY,196
0,PUSH_MESSAGE,1569500832359
0,PLAY,186
0,PUSH_MESSAGE,1569500832545
0,PLAY,184
0,PUSH_MESSAGE,1569500832739
0,PLAY,195
0,PUSH_MESSAGE,1569500832926
0,PLAY,213
0,PUSH_MESSAGE,1569500833095
0,PLAY,176
0,PLAY,183
0,PLAY,190
0,PLAY,184
0,PLAY,189
0,PLAY,181
0,PLAY,182
0,PLAY,180
0,PLAY,187
0,PLAY,286
0,PUSH_MESSAGE,1569500835040
0,PLAY,183
0,PUSH_MESSAGE,1569500835313
0,PLAY,181
0,PUSH_MESSAGE,1569500835443
0,PLAY,178
0,PUSH_MESSAGE,1569500835625
0,PLAY,180
0,PUSH_MESSAGE,1569500835808
0,PLAY,180
0,PUSH_MESSAGE,1569500835994
0,PLAY,199
0,PUSH_MESSAGE,1569500836162
0,PUSH_MESSAGE,1569500836182
0,PLAY,197
0,PUSH_MESSAGE,1569500836366
0,PLAY,183
0,PUSH_MESSAGE,1569500836612
0,PLAY,181
0,PUSH_MESSAGE,1569500836794
0,PLAY,180
0,PUSH_MESSAGE,1569500836981
0,PLAY,186
0,PUSH_MESSAGE,1569500837159
0,PLAY,182
0,PUSH_MESSAGE,1569500837299
0,PLAY,185
0,PUSH_MESSAGE,1569500837473
0,PUSH_MESSAGE,1569500837572
0,PLAY,171
