players,endpoint,latency
0,GAME_LIST,1571
0,JOIN,2452
0,STATE_GET,1044
0,PLAY,2445
0,PUSH_MESSAGE,1572096042252
0,PUSH_MESSAGE,1572096042314
0,PLAY,2459
0,PUSH_MESSAGE,1572096043889
0,PUSH_MESSAGE,1572096043921
0,PLAY,2453
0,PUSH_MESSAGE,1572096046354
0,PUSH_MESSAGE,1572096046383
0,PLAY,2444
0,PUSH_MESSAGE,1572096048800
0,PUSH_MESSAGE,1572096048840
0,PLAY,2448
0,PUSH_MESSAGE,1572096051288
0,PUSH_MESSAGE,1572096051292
0,PLAY,2485
0,PUSH_MESSAGE,1572096053698
0,PUSH_MESSAGE,1572096053741
0,PLAY,2455
0,PUSH_MESSAGE,1572096056225
0,PUSH_MESSAGE,1572096057302
0,PLAY,2485
0,PUSH_MESSAGE,1572096058680
0,PUSH_MESSAGE,1572096060809
0,PLAY,2444
0,PUSH_MESSAGE,1572096061166
0,PLAY,2442
0,PUSH_MESSAGE,1572096063613
0,PUSH_MESSAGE,1572096064339
0,PLAY,1048
0,PUSH_MESSAGE,1572096068321
0,PLAY,2438
0,PUSH_MESSAGE,1572096067106
0,PLAY,1394
0,PUSH_MESSAGE,1572096069497
0,PLAY,1390
0,PUSH_MESSAGE,1572096070897
0,PLAY,1389
0,PUSH_MESSAGE,1572096072281
0,PLAY,1388
0,PUSH_MESSAGE,1572096073667
0,PLAY,2446
0,PUSH_MESSAGE,1572096075100
0,PUSH_MESSAGE,1572096077015
0,PLAY,2445
0,PUSH_MESSAGE,1572096077529
0,PUSH_MESSAGE,1572096079448
0,PLAY,2489
0,PUSH_MESSAGE,1572096080558
0,PUSH_MESSAGE,1572096081854
0,PLAY,2442
0,PUSH_MESSAGE,1572096082494
0,PUSH_MESSAGE,1572096084382
0,PLAY,2490
0,PUSH_MESSAGE,1572096084934
0,PLAY,2488
0,PUSH_MESSAGE,1572096087420
0,PUSH_MESSAGE,1572096087862
0,PLAY,2484
0,PUSH_MESSAGE,1572096089906
0,PUSH_MESSAGE,1572096090313
0,PLAY,2491
0,PUSH_MESSAGE,1572096092397
0,PUSH_MESSAGE,1572096092795
0,PLAY,2446
0,PUSH_MESSAGE,1572096094884
0,PUSH_MESSAGE,1572096095321
0,PLAY,2447
0,PUSH_MESSAGE,1572096097330
0,PUSH_MESSAGE,1572096097769
0,PLAY,2444
0,PUSH_MESSAGE,1572096099788
0,PUSH_MESSAGE,1572096100218
0,PLAY,1043
0,PLAY,2440
0,PUSH_MESSAGE,1572096103274
0,PUSH_MESSAGE,1572096103749
0,PLAY,1043
0,PUSH_MESSAGE,1572096107631
0,PLAY,2478
0,PUSH_MESSAGE,1572096106713
0,PLAY,1042
0,PUSH_MESSAGE,1572096111162
0,PLAY,2439
0,PUSH_MESSAGE,1572096110269
0,PLAY,1439
0,PUSH_MESSAGE,1572096112670
0,PLAY,1389
0,PUSH_MESSAGE,1572096114102
0,PLAY,2440
0,PUSH_MESSAGE,1572096115538
0,PUSH_MESSAGE,1572096116030
0,PLAY,2443
0,PUSH_MESSAGE,1572096117978
0,PUSH_MESSAGE,1572096119503
0,PLAY,2442
0,PUSH_MESSAGE,1572096120421
0,PUSH_MESSAGE,1572096121997
0,PLAY,2483
0,PUSH_MESSAGE,1572096122865
0,PLAY,1043
0,PUSH_MESSAGE,1572096125883
0,PLAY,2441
0,PUSH_MESSAGE,1572096126395
0,PUSH_MESSAGE,1572096127018
0,PLAY,2446
