players,endpoint,latency
0,GAME_LIST,445
0,JOIN,282
0,STATE_GET,188
0,PLAY,307
0,PLAY,216
0,PLAY,192
0,PLAY,159
0,PLAY,152
0,PLAY,187
0,PLAY,187
0,PLAY,178
0,PLAY,179
0,PLAY,173
0,PLAY,153
0,PLAY,151
0,PLAY,149
0,PLAY,148
0,PUSH_MESSAGE,1572771350415
0,PUSH_MESSAGE,1572771350416
0,PUSH_MESSAGE,1572771350418
0,PUSH_MESSAGE,1572771350418
0,PUSH_MESSAGE,1572771350419
0,PUSH_MESSAGE,1572771350420
0,PUSH_MESSAGE,1572771350421
0,PUSH_MESSAGE,1572771350432
0,PUSH_MESSAGE,1572771350435
0,PUSH_MESSAGE,1572771350438
0,PUSH_MESSAGE,1572771350440
0,PUSH_MESSAGE,1572771350442
0,PUSH_MESSAGE,1572771350443
0,PUSH_MESSAGE,1572771350445
0,PUSH_MESSAGE,1572771350446
0,PLAY,161
0,PUSH_MESSAGE,1572771350508
0,PLAY,159
0,PLAY,178
0,PUSH_MESSAGE,1572771350823
0,PUSH_MESSAGE,1572771350830
0,PLAY,156
0,PLAY,166
0,PUSH_MESSAGE,1572771351164
0,PLAY,162
0,PUSH_MESSAGE,1572771351329
0,PLAY,228
0,PUSH_MESSAGE,1572771351490
0,PUSH_MESSAGE,1572771351500
0,PLAY,183
0,PUSH_MESSAGE,1572771351717
0,PUSH_MESSAGE,1572771351721
0,PLAY,180
0,PUSH_MESSAGE,1572771351900
0,PLAY,177
0,PUSH_MESSAGE,1572771352083
0,PLAY,179
0,PUSH_MESSAGE,1572771352257
0,PLAY,183
0,PUSH_MESSAGE,1572771352443
0,PLAY,155
0,PLAY,186
0,PUSH_MESSAGE,1572771352778
0,PUSH_MESSAGE,1572771352906
0,PLAY,149
0,PLAY,180
0,PUSH_MESSAGE,1572771353117
0,PUSH_MESSAGE,1572771353250
0,PLAY,173
0,PUSH_MESSAGE,1572771353328
0,PUSH_MESSAGE,1572771353441
0,PLAY,173
0,PUSH_MESSAGE,1572771353471
0,PLAY,148
0,PUSH_MESSAGE,1572771353640
0,PLAY,159
0,PUSH_MESSAGE,1572771353795
0,PUSH_MESSAGE,1572771353808
0,PLAY,166
0,PUSH_MESSAGE,1572771353951
0,PLAY,176
0,PUSH_MESSAGE,1572771354122
0,PUSH_MESSAGE,1572771354132
0,PLAY,153
0,PLAY,182
0,PUSH_MESSAGE,1572771354444
0,PUSH_MESSAGE,1572771354450
0,PLAY,148
0,PLAY,163
0,PUSH_MESSAGE,1572771354788
0,PLAY,156
0,PUSH_MESSAGE,1572771354944
0,PLAY,184
0,PUSH_MESSAGE,1572771355091
0,PUSH_MESSAGE,1572771355099
0,PLAY,177
