players,endpoint,latency
0,GAME_LIST,329
0,JOIN,198
0,STATE_GET,180
0,PLAY,201
0,PLAY,204
0,PLAY,176
0,PLAY,173
0,PLAY,175
0,PLAY,173
0,PLAY,174
0,PLAY,174
0,PUSH_MESSAGE,1569500825073
0,PUSH_MESSAGE,1569500825075
0,PUSH_MESSAGE,1569500825077
0,PUSH_MESSAGE,1569500825078
0,PUSH_MESSAGE,1569500825079
0,PUSH_MESSAGE,1569500825090
0,PUSH_MESSAGE,1569500825094
0,PUSH_MESSAGE,1569500825095
0,PUSH_MESSAGE,1569500825157
0,PLAY,173
0,PLAY,181
0,PUSH_MESSAGE,1569500825440
0,PLAY,182
0,PUSH_MESSAGE,1569500825582
0,PUSH_MESSAGE,1569500825737
0,PLAY,203
0,PUSH_MESSAGE,1569500825768
0,PLAY,358
0,PUSH_MESSAGE,1569500825969
0,PUSH_MESSAGE,1569500825985
0,PLAY,190
0,PUSH_MESSAGE,1569500826340
0,PLAY,187
0,PUSH_MESSAGE,1569500826518
0,PLAY,214
0,PUSH_MESSAGE,1569500826711
0,PUSH_MESSAGE,1569500826712
0,PUSH_MESSAGE,1569500826722
0,PLAY,207
0,PUSH_MESSAGE,1569500826921
0,PUSH_MESSAGE,1569500826930
0,PUSH_MESSAGE,1569500826931
0,PLAY,191
0,PUSH_MESSAGE,1569500827130
0,PLAY,192
0,PUSH_MESSAGE,1569500827325
0,PLAY,210
0,PUSH_MESSAGE,1569500827511
0,PUSH_MESSAGE,1569500827528
0,PUSH_MESSAGE,1569500827530
0,PLAY,177
0,PLAY,187
0,PUSH_MESSAGE,1569500827902
0,PLAY,199
0,PUSH_MESSAGE,1569500828112
0,PLAY,191
0,PLAY,191
0,PLAY,187
0,PLAY,191
0,PLAY,196
0,PUSH_MESSAGE,1569500829050
0,PLAY,185
0,PUSH_MESSAGE,1569500829248
0,PLAY,208
0,PUSH_MESSAGE,1569500829432
0,PUSH_MESSAGE,1569500829433
0,PUSH_MESSAGE,1569500829448
0,PLAY,203
0,PUSH_MESSAGE,1569500829642
0,PUSH_MESSAGE,1569500829642
0,PUSH_MESSAGE,1569500829644
0,PLAY,195
0,PUSH_MESSAGE,1569500829841
0,PLAY,192
0,PUSH_MESSAGE,1569500830044
0,PLAY,376
0,PUSH_MESSAGE,1569500830231
0,PLAY,185
0,PUSH_MESSAGE,1569500830604
0,PLAY,211
0,PUSH_MESSAGE,1569500830783
0,PUSH_MESSAGE,1569500830791
0,PUSH_MESSAGE,1569500830793
0,PLAY,209
0,PUSH_MESSAGE,1569500830996
0,PUSH_MESSAGE,1569500831002
0,PUSH_MESSAGE,1569500831024
0,PLAY,189
0,PUSH_MESSAGE,1569500831218
0,PLAY,186
0,PUSH_MESSAGE,1569500831400
0,PLAY,186
0,PUSH_MESSAGE,1569500831585
0,PLAY,187
0,PUSH_MESSAGE,1569500831775
0,PLAY,207
0,PUSH_MESSAGE,1569500831957
0,PUSH_MESSAGE,1569500831962
0,PUSH_MESSAGE,1569500831963
0,PLAY,175
0,PLAY,194
0,PUSH_MESSAGE,1569500832343
0,PLAY,192
0,PUSH_MESSAGE,1569500832557
0,PLAY,185
0,PUSH_MESSAGE,1569500832747
0,PLAY,186
0,PUSH_MESSAGE,1569500832919
0,PLAY,216
0,PUSH_MESSAGE,1569500833092
0,PLAY,175
0,PLAY,187
0,PLAY,186
0,PLAY,184
0,PLAY,185
0,PLAY,182
0,PLAY,183
0,PLAY,184
0,PLAY,185
0,PLAY,287
0,PUSH_MESSAGE,1569500834970
0,PLAY,183
0,PUSH_MESSAGE,1569500835258
0,PLAY,204
0,PUSH_MESSAGE,1569500835480
0,PLAY,180
0,PUSH_MESSAGE,1569500835685
0,PLAY,181
0,PUSH_MESSAGE,1569500835860
0,PLAY,179
0,PUSH_MESSAGE,1569500836067
0,PLAY,195
0,PUSH_MESSAGE,1569500836176
0,PUSH_MESSAGE,1569500836205
0,PLAY,171
0,PUSH_MESSAGE,1569500836412
0,PLAY,184
0,PUSH_MESSAGE,1569500836652
0,PLAY,182
0,PUSH_MESSAGE,1569500836770
0,PLAY,184
0,PUSH_MESSAGE,1569500836927
0,PLAY,184
0,PUSH_MESSAGE,1569500837117
0,PLAY,187
0,PUSH_MESSAGE,1569500837352
0,PLAY,188
0,PUSH_MESSAGE,1569500837530
0,PUSH_MESSAGE,1569500837571
0,PLAY,170
