players,endpoint,latency
0,GAME_LIST,2071
0,JOIN,2448
0,STATE_GET,1057
0,PLAY,2451
0,PUSH_MESSAGE,1572096041507
0,PUSH_MESSAGE,1572096041512
0,PLAY,2456
0,PUSH_MESSAGE,1572096043890
0,PUSH_MESSAGE,1572096043901
0,PLAY,2454
0,PUSH_MESSAGE,1572096046347
0,PUSH_MESSAGE,1572096046362
0,PLAY,2445
0,PUSH_MESSAGE,1572096048797
0,PUSH_MESSAGE,1572096048807
0,PLAY,2485
0,PUSH_MESSAGE,1572096051214
0,PUSH_MESSAGE,1572096051252
0,PLAY,2451
0,PUSH_MESSAGE,1572096053731
0,PUSH_MESSAGE,1572096053764
0,PLAY,1051
0,PUSH_MESSAGE,1572096057590
0,PLAY,2485
0,PUSH_MESSAGE,1572096057236
0,PLAY,1045
0,PUSH_MESSAGE,1572096060081
0,PLAY,2491
0,PUSH_MESSAGE,1572096060771
0,PUSH_MESSAGE,1572096061077
0,PLAY,1042
0,PUSH_MESSAGE,1572096064976
0,PLAY,2441
0,PUSH_MESSAGE,1572096064299
0,PLAY,2583
0,PUSH_MESSAGE,1572096066741
0,PUSH_MESSAGE,1572096066916
0,PLAY,1042
0,PLAY,1388
0,PUSH_MESSAGE,1572096070365
0,PLAY,1388
0,PUSH_MESSAGE,1572096071751
0,PLAY,1388
0,PUSH_MESSAGE,1572096073146
0,PLAY,1387
0,PUSH_MESSAGE,1572096074544
0,PLAY,1042
0,PUSH_MESSAGE,1572096076466
0,PLAY,2440
0,PUSH_MESSAGE,1572096076974
0,PUSH_MESSAGE,1572096077515
0,PLAY,2448
0,PUSH_MESSAGE,1572096079404
0,PUSH_MESSAGE,1572096080000
0,PLAY,2444
0,PUSH_MESSAGE,1572096081852
0,PUSH_MESSAGE,1572096082464
0,PLAY,2487
0,PUSH_MESSAGE,1572096084299
0,PUSH_MESSAGE,1572096084893
0,PLAY,1043
0,PUSH_MESSAGE,1572096088825
0,PLAY,2476
0,PUSH_MESSAGE,1572096087828
0,PUSH_MESSAGE,1572096089876
0,PLAY,2450
0,PUSH_MESSAGE,1572096090320
0,PUSH_MESSAGE,1572096092392
0,PLAY,2485
0,PUSH_MESSAGE,1572096092758
0,PUSH_MESSAGE,1572096094803
0,PLAY,2484
0,PUSH_MESSAGE,1572096095240
0,PUSH_MESSAGE,1572096097261
0,PLAY,2449
0,PUSH_MESSAGE,1572096097731
0,PUSH_MESSAGE,1572096099731
0,PLAY,2446
0,PUSH_MESSAGE,1572096100176
0,PLAY,1045
0,PUSH_MESSAGE,1572096104620
0,PLAY,2481
0,PUSH_MESSAGE,1572096103667
0,PLAY,2486
0,PUSH_MESSAGE,1572096106368
0,PUSH_MESSAGE,1572096106702
0,PLAY,1041
0,PLAY,2487
0,PUSH_MESSAGE,1572096109675
0,PUSH_MESSAGE,1572096110180
0,PLAY,1043
0,PLAY,1387
0,PUSH_MESSAGE,1572096113206
0,PLAY,1388
0,PUSH_MESSAGE,1572096114587
0,PUSH_MESSAGE,1572096116548
0,PLAY,2441
0,PUSH_MESSAGE,1572096115992
0,PLAY,1043
0,PUSH_MESSAGE,1572096119340
0,PLAY,2441
0,PUSH_MESSAGE,1572096119465
0,PUSH_MESSAGE,1572096120386
0,PLAY,2491
0,PUSH_MESSAGE,1572096121907
0,PUSH_MESSAGE,1572096122820
0,PLAY,2487
0,PUSH_MESSAGE,1572096124402
0,PUSH_MESSAGE,1572096126313
0,PLAY,2528
0,PUSH_MESSAGE,1572096126885
0,PLAY,1045
