players,endpoint,latency
0,GAME_LIST,324
0,JOIN,186
0,STATE_GET,198
0,PLAY,200
0,PLAY,194
0,PLAY,172
0,PLAY,172
0,PLAY,172
0,PLAY,171
0,PLAY,172
0,PUSH_MESSAGE,1569500824954
0,PUSH_MESSAGE,1569500824955
0,PUSH_MESSAGE,1569500824957
0,PUSH_MESSAGE,1569500824959
0,PUSH_MESSAGE,1569500824960
0,PUSH_MESSAGE,1569500824969
0,PUSH_MESSAGE,1569500824971
0,PLAY,200
0,PUSH_MESSAGE,1569500825061
0,PUSH_MESSAGE,1569500825096
0,PLAY,171
0,PLAY,183
0,PUSH_MESSAGE,1569500825368
0,PLAY,181
0,PUSH_MESSAGE,1569500825538
0,PLAY,197
0,PUSH_MESSAGE,1569500825764
0,PUSH_MESSAGE,1569500825814
0,PLAY,424
0,PUSH_MESSAGE,1569500825934
0,PLAY,183
0,PUSH_MESSAGE,1569500826363
0,PLAY,186
0,PUSH_MESSAGE,1569500826546
0,PLAY,212
0,PUSH_MESSAGE,1569500826714
0,PUSH_MESSAGE,1569500826715
0,PUSH_MESSAGE,1569500826727
0,PLAY,208
0,PUSH_MESSAGE,1569500826926
0,PUSH_MESSAGE,1569500826942
0,PUSH_MESSAGE,1569500826944
0,PLAY,191
0,PUSH_MESSAGE,1569500827160
0,PLAY,190
0,PUSH_MESSAGE,1569500827342
0,PLAY,210
0,PUSH_MESSAGE,1569500827515
0,PUSH_MESSAGE,1569500827516
0,PUSH_MESSAGE,1569500827527
0,PLAY,175
0,PLAY,188
0,PUSH_MESSAGE,1569500827903
0,PLAY,192
0,PUSH_MESSAGE,1569500828089
0,PLAY,194
0,PLAY,192
0,PLAY,186
0,PLAY,198
0,PLAY,191
0,PUSH_MESSAGE,1569500829072
0,PLAY,187
0,PUSH_MESSAGE,1569500829264
0,PLAY,203
0,PUSH_MESSAGE,1569500829436
0,PUSH_MESSAGE,1569500829437
0,PUSH_MESSAGE,1569500829448
0,PLAY,209
0,PUSH_MESSAGE,1569500829637
0,PUSH_MESSAGE,1569500829638
0,PUSH_MESSAGE,1569500829648
0,PLAY,192
0,PUSH_MESSAGE,1569500829850
0,PLAY,187
0,PUSH_MESSAGE,1569500830041
0,PLAY,375
0,PUSH_MESSAGE,1569500830228
0,PLAY,190
0,PUSH_MESSAGE,1569500830609
0,PLAY,201
0,PUSH_MESSAGE,1569500830801
0,PUSH_MESSAGE,1569500830802
0,PUSH_MESSAGE,1569500830822
0,PLAY,215
0,PUSH_MESSAGE,1569500830994
0,PUSH_MESSAGE,1569500830997
0,PUSH_MESSAGE,1569500831009
0,PLAY,189
0,PUSH_MESSAGE,1569500831211
0,PLAY,191
0,PUSH_MESSAGE,1569500831406
0,PLAY,188
0,PUSH_MESSAGE,1569500831606
0,PLAY,187
0,PUSH_MESSAGE,1569500831807
0,PLAY,204
0,PUSH_MESSAGE,1569500831962
0,PUSH_MESSAGE,1569500831964
0,PUSH_MESSAGE,1569500831978
0,PLAY,174
0,PLAY,190
0,PUSH_MESSAGE,1569500832341
0,PLAY,185
0,PUSH_MESSAGE,1569500832532
0,PLAY,189
0,PUSH_MESSAGE,1569500832720
0,PLAY,192
0,PUSH_MESSAGE,1569500832912
0,PLAY,205
0,PLAY,201
0,PLAY,171
0,PLAY,175
0,PLAY,173
0,PLAY,172
0,PLAY,172
0,PLAY,172
0,PLAY,173
0,PLAY,172
0,PLAY,172
0,PLAY,187
0,PLAY,176
0,PLAY,175
0,PLAY,172
0,PLAY,177
0,PLAY,174
0,PLAY,171
0,PUSH_MESSAGE,1569500836211
0,PUSH_MESSAGE,1569500836229
0,PLAY,174
0,PUSH_MESSAGE,1569500836403
0,PLAY,180
0,PUSH_MESSAGE,1569500836473
0,PLAY,186
0,PUSH_MESSAGE,1569500836662
0,PLAY,181
0,PUSH_MESSAGE,1569500836856
0,PLAY,182
0,PUSH_MESSAGE,1569500837036
0,PLAY,180
0,PUSH_MESSAGE,1569500837234
0,PLAY,181
0,PUSH_MESSAGE,1569500837428
0,PLAY,196
0,PUSH_MESSAGE,1569500837576
